"id","player_id","first_name","last_name","hand","dob","height"
"166165",246073,"Mary","Fensterer","U","1800-01-01",0
"166166",246074,"Lois","Wheeler","U","1800-01-01",0
"166167",246075,"Julia","Bullard","U","1800-01-01",0
"166168",246076,"Elizabeth","Mckee","U","1800-01-01",0
"166169",246077,"Margaret","Washburn","U","1800-01-01",0
"166170",246078,"Mrs H M","Ayers","U","1800-01-01",0
"166171",246079,"Anita","Currey","U","1800-01-01",0
"166172",246080,"Lucille","Gammon","U","1800-01-01",0
"166173",246081,"Mrs G","Faris","U","1800-01-01",0
"166174",246082,"nan","Bavinger","U","1800-01-01",0
"166175",246083,"Mrs Arthur","Scribner","U","1800-01-01",0
"166176",246084,"Elizabeth","Donohoe","U","1800-01-01",0
"166177",246085,"Betty","Feath","U","1800-01-01",0
"166178",246086,"nan","Weeks","U","1800-01-01",0
"166179",246087,"M","Hughes","U","1800-01-01",0
"166180",246088,"I","Goddard","U","1800-01-01",0
"166181",246089,"B","Richards","U","1800-01-01",0
"166182",246090,"Mrs E F","Coke","U","1800-01-01",0
"166183",246091,"Mildred","Brock","U","1800-01-01",0
"166184",246092,"M","Best","U","1800-01-01",0
"166185",246093,"Ruth","Grierson","U","1800-01-01",0
"166186",246094,"Mrs H W","Macdonnell","U","1800-01-01",0
"166187",246095,"Frances","Hulint","U","1800-01-01",0
"166188",246096,"M","Laret","U","1800-01-01",0
"166189",246097,"F N","Edwards","U","1800-01-01",0
"166190",246098,"Dorothy","Bailey","U","1800-01-01",0
"166191",246099,"Libby","Russell","U","1800-01-01",0
"166192",246100,"Cecile","Gilmour","U","1800-01-01",0
"166193",246101,"M","Mcquigg","U","1800-01-01",0
"166194",246102,"Sally","Cannon","U","1800-01-01",0
"166195",246103,"Mrs Joe","Craig","U","1800-01-01",0
"166196",246104,"Helen","Block","U","1800-01-01",0
"166197",246105,"Stella","Fording","U","1878-08-14",0
"166198",246106,"Elizabeth","Salisbury","U","1800-01-01",0
"166199",246107,"M F","Parsons","U","1800-01-01",0
"166200",246108,"Mrs","Condon","U","1800-01-01",0
"166201",246109,"J","Keskadden","U","1800-01-01",0
"166202",246110,"M","Kiss","U","1800-01-01",0
"166203",246111,"Neva","Biller","U","1800-01-01",0
"166204",246112,"Teda","Marchini","U","1902-06-27",0
"166205",246113,"Margherita","Bellegarde","U","1800-01-01",0
"166206",246114,"Louisa","Martin","U","1865-09-03",0
"166207",246115,"Martha","Guthrie","R","1800-01-01",0
"166208",246116,"Gertrude","Mellersh","U","1800-01-01",0
"166209",246117,"Harriet","Mellersh","U","1800-01-01",0
"166210",246118,"Elizabeth","Mocatta","U","1800-01-01",0
"166211",246119,"Emily","Mocatta","U","1800-01-01",0
"166212",246120,"Despina","Petrocochino","U","1865-07-10",0
"166213",246121,"Marigo","Petrocochino","U","1866-11-02",0
"166214",246122,"Alice","Ryan","U","1890-10-29",0
"166215",246123,"Ruby","Hammel","U","1928-03-29",0
"166216",246124,"Janice","Romney","U","1800-01-01",0
"166217",246125,"C","Bushell","U","1800-01-01",0
"166218",246126,"E","Bushell","U","1800-01-01",0
"166219",246127,"Joyce","Jarvis","U","1902-06-29",0
"166220",246128,"Jane","Meikle","U","1800-01-01",0
"166221",246129,"Nina","Archer","U","1883-07-30",0
"166222",246130,"Anna","Godfrey","U","1800-01-01",0
"166223",246131,"Kate","Anningson","U","1800-01-01",0
"166224",246132,"Lucy","Harker","U","1800-01-01",0
"166225",246133,"Nanny","Wunderly","U","1800-01-01",0
"166226",246134,"Guilberte","Wells","U","1800-01-01",0
"166227",246135,"Dona Jeane","Skates","U","1800-01-01",0
"166228",246136,"Connie","Evans","U","1884-07-06",0
"166229",246137,"Nellie","Handsombody","U","1800-01-01",0
"166230",246138,"Dorothy","Roberts","U","1800-01-01",0
"166231",246139,"Marjorie","Wale","U","1800-01-01",0
"166232",246140,"Marion","Chapman","U","1800-01-01",0
"166233",246141,"Beryl","Robinson","U","1800-01-01",0
"166234",246142,"Mary","Gray","U","1800-01-01",0
"166235",246143,"Bessie","Gray","U","1800-01-01",0
"166236",246144,"Edna","Wildey","R","1882-11-27",0
"166237",246145,"Mildred","Wildey","U","1878-09-23",0
"166238",246146,"Natalie","Wildey","U","1890-11-25",0
"166239",246147,"Irene","Budaker","U","1800-01-01",0
"166240",246148,"Nancy","Collinge","U","1800-01-01",0
"166241",246149,"Janyce","Rubin","U","1800-01-01",0
"166242",246150,"Ella","Wilson","U","1800-01-01",0
"166243",246151,"Sally","Renden","U","1924-08-02",0
"166244",246152,"Nancy","Driggs","U","1800-01-01",0
"166245",246153,"Joan","Griffin","U","1800-01-01",0
"166246",246154,"Libby","Rogers","U","1800-01-01",0
"166247",246155,"Nancy","Rost","R","1800-01-01",0
"166248",246156,"Carol","Sandvig","U","1800-01-01",0
"166249",246157,"Chris","Sandvig","U","1800-01-01",0
"166250",246158,"Mignonne","Volin","U","1800-01-01",0
"166251",246159,"Janan","Trimble","U","1800-01-01",0
"166252",246160,"DUPE Muriel","Magnusson","U","1800-01-01",0
"166253",246161,"Diane","Gilruth","R","1957-12-23",0
"166254",246162,"Janie","Haynie","R","1800-01-01",0
"166255",246163,"Lillian","Paille","R","1905-12-15",0
"166256",246164,"Betsy","Parker","R","1941-09-18",0
"166257",246165,"Susan","Spessard","U","1800-01-01",0
"166258",246166,"Ann","Allison","U","1905-12-13",0
"166259",246167,"Ethel","Babbitt","U","1876-07-13",0
"166260",246168,"Maud","Watson","R","1864-10-09",0
"166261",246169,"Lilian","Watson","U","1857-10-15",0
"166262",246170,"B","Wallis","U","1800-01-01",0
"166263",246171,"Mrs C","Wallis","U","1800-01-01",0
"166264",246172,"Florence","Winckworth","U","1800-01-01",0
"166265",246173,"Blanche","Williams","U","1800-01-01",0
"166266",246174,"M","Leslie","U","1800-01-01",0
"166267",246175,"Agnes","Allen","U","1886-12-02",0
"166268",246176,"Betty","Reid Thomas","U","1907-04-10",0
"166269",246177,"Kathleen","Allen","U","1889-05-11",0
"166270",246178,"Mrs","Dransfield","U","1800-01-01",0
"166271",246179,"Jessie","Greene","U","1800-01-01",0
"166272",246180,"Mary","Trumbull","U","1896-08-06",0
"166273",246181,"Inga","Sperling","U","1800-01-01",0
"166274",246182,"nan","Carre","U","1800-01-01",0
"166275",246183,"nan","Poupinel","U","1800-01-01",0
"166276",246184,"nan","De Marsay","U","1800-01-01",0
"166277",246185,"Claire","Rosambert","U","1800-01-01",0
"166278",246186,"R","Fitzgerald","U","1800-01-01",0
"166279",246187,"E","Boland","U","1800-01-01",0
"166280",246188,"L","Fitzgerald","U","1800-01-01",0
"166281",246189,"Mrs W","Vaughan","U","1800-01-01",0
"166282",246190,"P","Leonard","U","1800-01-01",0
"166283",246191,"Mrs L","Baker","U","1800-01-01",0
"166284",246192,"M","Rowe","U","1800-01-01",0
"166285",246193,"nan","Schomann","U","1800-01-01",0
"166286",246194,"nan","Laisne","U","1800-01-01",0
"166287",246195,"C","Finlayson","U","1800-01-01",0
"166288",246196,"Maggie","Edmunds","U","1800-01-01",0
"166289",246197,"M","Sandercock","U","1800-01-01",0
"166290",246198,"Mrs","Oneill","U","1800-01-01",0
"166291",246199,"nan","Robert","U","1800-01-01",0
"166292",246200,"Mary","Taylor","U","1800-01-01",0
"166293",246201,"A","Hughes","U","1800-01-01",0
"166294",246202,"M","Powell","U","1800-01-01",0
"166295",246203,"M","Escobedo","U","1800-01-01",0
"166296",246204,"N","Nichols","U","1800-01-01",0
"166297",246205,"Margaret","Doeg","U","1800-01-01",0
"166298",246206,"Marian","Manning","U","1800-01-01",0
"166299",246207,"Julia","Washburn","U","1800-01-01",0
"166300",246208,"B","Fisher","U","1800-01-01",0
"166301",246209,"M","Hunter","U","1800-01-01",0
"166302",246210,"Nanette","Canfin","U","1800-01-01",0
"166303",246211,"Alice","Park","U","1800-01-01",0
"166304",246212,"S","Davidson","U","1800-01-01",0
"166305",246213,"D","Steinman","U","1800-01-01",0
"166306",246214,"J","Barwick","U","1800-01-01",0
"166307",246215,"V","Prince","U","1800-01-01",0
"166308",246216,"Mrs","Gray","U","1800-01-01",0
"166309",246217,"Mrs","Price","U","1800-01-01",0
"166310",246218,"Gwen","Hopkins","U","1800-01-01",0
"166311",246219,"nan","Tonkin","U","1800-01-01",0
"166312",246220,"nan","Bell","U","1800-01-01",0
"166313",246221,"Kathleen","Ahern","U","1800-01-01",0
"166314",246222,"Kathleen","Murdoch","L","1800-01-01",0
"166315",246223,"Mrs","Green","U","1800-01-01",0
"166316",246224,"nan","Moore","U","1800-01-01",0
"166317",246225,"nan","Juillier","U","1800-01-01",0
"166318",246226,"nan","Pope","U","1800-01-01",0
"166319",246227,"DUPE Sylvia","Lafaurie","U","1800-01-01",0
"166320",246228,"V E","Eeley","U","1800-01-01",0
"166321",246229,"V","Trudeau","U","1800-01-01",0
"166322",246230,"Germaine","Sineux","U","1800-01-01",0
"166323",246231,"Eleanor","Holton","U","1800-01-01",0
"166324",246232,"Dorman","Weaver","U","1800-01-01",0
"166325",246233,"Mrs Charles J","Loring","U","1800-01-01",0
"166326",246234,"Christine","Reid","U","1800-01-01",0
"166327",246235,"Annette","Hollis","U","1800-01-01",0
"166328",246236,"Hildegarde","Kunitz","U","1800-01-01",0
"166329",246237,"Elizabeth","Harding","U","1800-01-01",0
"166330",246238,"Mrs Lester","Watson","U","1800-01-01",0
"166331",246239,"Barbara","Marston","U","1800-01-01",0
"166332",246240,"Mrs Franklin A","Reece","U","1800-01-01",0
"166333",246241,"Dorothy","Harding","U","1800-01-01",0
"166334",246242,"A","Sefton","U","1800-01-01",0
"166335",246243,"R","Ashby","U","1800-01-01",0
"166336",246244,"nan","Joel","U","1800-01-01",0
"166337",246245,"Mrs M P","Mcdougall","U","1800-01-01",0
"166338",246246,"nan","Dubois","U","1800-01-01",0
"166339",246247,"Mrs E","Bramley Moore","U","1800-01-01",0
"166340",246248,"Mrs","Lumby","U","1800-01-01",0
"166341",246249,"B","Briggs","U","1800-01-01",0
"166342",246250,"M E","Rodwell","U","1800-01-01",0
"166343",246251,"D","Holt","U","1800-01-01",0
"166344",246252,"Mrs S H","Phillips","U","1800-01-01",0
"166345",246253,"D","Moran","U","1800-01-01",0
"166346",246254,"M","Thornely","U","1800-01-01",0
"166347",246255,"Annie","Nepean","U","1800-01-01",0
"166348",246256,"Mrs R H T","Mackenzie","U","1800-01-01",0
"166349",246257,"Mrs N E Y","Patterson","U","1800-01-01",0
"166350",246258,"K","Thornely","U","1800-01-01",0
"166351",246259,"Mrs","Harvey","U","1800-01-01",0
"166352",246260,"nan","Innes","U","1800-01-01",0
"166353",246261,"DUPE","Kozeluhova","U","1800-01-01",0
"166354",246262,"nan","Scher Toss","U","1800-01-01",0
"166355",246263,"nan","Stanelova","U","1800-01-01",0
"166356",246264,"nan","Pearson","U","1800-01-01",0
"166357",246265,"nan","Samann","U","1800-01-01",0
"166358",246266,"M S","Campbell","U","1800-01-01",0
"166359",246267,"Maud","Folingsby","U","1800-01-01",0
"166360",246268,"E","Tighe","U","1800-01-01",0
"166361",246269,"Mrs E L","Bell","U","1800-01-01",0
"166362",246270,"Mrs M E","Stebbing","U","1800-01-01",0
"166363",246271,"Mrs","Bridges","U","1800-01-01",0
"166364",246272,"S A","Page","U","1800-01-01",0
"166365",246273,"Jane","Grannis","U","1800-01-01",0
"166366",246274,"Jane","Illich","U","1800-01-01",0
"166367",246275,"Mrs A S","Butler","U","1800-01-01",0
"166368",246276,"nan","Samaura","U","1800-01-01",0
"166369",246277,"Peggy","Phipps","U","1800-01-01",0
"166370",246278,"Mrs S","Legendre","U","1800-01-01",0
"166371",246279,"May","Bevan","U","1800-01-01",0
"166372",246280,"Elizabeth","Kent","U","1800-01-01",0
"166373",246281,"Edna","Brokaw","U","1800-01-01",0
"166374",246282,"Margaret","Hill","U","1800-01-01",0
"166375",246283,"Mrs Robert","Hassler","U","1800-01-01",0
"166376",246284,"Nancy","Hecksher","U","1800-01-01",0
"166377",246285,"Mrs S L","Reinhardt","U","1800-01-01",0
"166378",246286,"Mrs Reginald","Hiscoe","U","1800-01-01",0
"166379",246287,"Mrs","Creffied","U","1800-01-01",0
"166380",246288,"M","Walker","U","1800-01-01",0
"166381",246289,"nan","Frente","U","1800-01-01",0
"166382",246290,"nan","Bernasol","U","1800-01-01",0
"166383",246291,"nan","Wilson","U","1800-01-01",0
"166384",246292,"Mrs Vincent","Burr","U","1800-01-01",0
"166385",246293,"Mrs V","Barringer","U","1800-01-01",0
"166386",246294,"K M","Grocott","U","1800-01-01",0
"166387",246295,"P","Davis","U","1800-01-01",0
"166388",246296,"Mrs L","Fletcher","U","1800-01-01",0
"166389",246297,"nan","Brassiere","U","1800-01-01",0
"166390",246298,"L N","Holland","U","1800-01-01",0
"166391",246299,"Ada","Hollick","U","1800-01-01",0
"166392",246300,"Mrs A","Jeacocke","U","1800-01-01",0
"166393",246301,"Mrs W A","Mccormick","U","1800-01-01",0
"166394",246302,"R","Savile","U","1800-01-01",0
"166395",246303,"DUPE Mrs E H","Burgess Smith","U","1800-01-01",0
"166396",246304,"Mrs B","Filmer","U","1800-01-01",0
"166397",246305,"Maria L","Garcia","U","1800-01-01",0
"166398",246306,"nan","Dupre","U","1800-01-01",0
"166399",246307,"D M J","Champion","U","1800-01-01",0
"166400",246308,"Mrs M","Latey","U","1800-01-01",0
"166401",246309,"E","Temple","U","1800-01-01",0
"166402",246310,"nan","Randell","U","1800-01-01",0
"166403",246311,"nan","Walker","U","1800-01-01",0
"166404",246312,"Mrs","Price","U","1800-01-01",0
"166405",246313,"D","Hook","U","1800-01-01",0
"166406",246314,"nan","Britz","U","1800-01-01",0
"166407",246315,"Mrs Clarke","Kennedy","U","1800-01-01",0
"166408",246316,"Mrs W F","Du Plessis","U","1800-01-01",0
"166409",246317,"Mrs","Moerdyk","U","1800-01-01",0
"166410",246318,"nan","Roos","U","1800-01-01",0
"166411",246319,"Mrs D J","Du Plessis","U","1800-01-01",0
"166412",246320,"nan","Harrison","U","1800-01-01",0
"166413",246321,"D","James","U","1800-01-01",0
"166414",246322,"E","Kitson","U","1800-01-01",0
"166415",246323,"Mrs","Beukes","U","1800-01-01",0
"166416",246324,"nan","Serventi","U","1800-01-01",0
"166417",246325,"Mrs","Davin","U","1800-01-01",0
"166418",246326,"C M","Drabble","U","1800-01-01",0
"166419",246327,"K H","Payne","U","1800-01-01",0
"166420",246328,"R","Odoyle","U","1800-01-01",0
"166421",246329,"Mrs Carl","Bendix","U","1800-01-01",0
"166422",246330,"A E","Filmer","U","1800-01-01",0
"166423",246331,"G","Obrien","U","1800-01-01",0
"166424",246332,"Mrs R","Landells","U","1800-01-01",0
"166425",246333,"L","Wilkinson","U","1800-01-01",0
"166426",246334,"Mrs R L","Thompson","U","1800-01-01",0
"166427",246335,"Mrs E","Shirley","U","1800-01-01",0
"166428",246336,"Mrs R H","Winn","U","1800-01-01",0
"166429",246337,"Audrey","Jackson","U","1800-01-01",0
"166430",246338,"Helen","Simpson","U","1800-01-01",0
"166431",246339,"Mrs Thomas","Sturgis","U","1800-01-01",0
"166432",246340,"Mrs Theodore","Sabst","U","1800-01-01",0
"166433",246341,"Helen","Waring","U","1800-01-01",0
"166434",246342,"Christina","Alvarez","U","1894-10-26",0
"166435",246343,"Mrs Aubrey","Adams","U","1800-01-01",0
"166436",246344,"Louise","Gunning","U","1800-01-01",0
"166437",246345,"Helen","Sillech","U","1800-01-01",0
"166438",246346,"Mrs E C","Bell","U","1800-01-01",0
"166439",246347,"Mrs Richard","Tufts","U","1800-01-01",0
"166440",246348,"nan","Harritt","U","1800-01-01",0
"166441",246349,"Elizabeth","Smith","U","1800-01-01",0
"166442",246350,"Enid","Morse","U","1800-01-01",0
"166443",246351,"Marion","Barker","U","1800-01-01",0
"166444",246352,"May","Sutton","R","1886-09-25",164
"166445",246353,"Louise","Mcfarland","U","1800-01-01",0
"166446",246354,"nan","Samana","U","1800-01-01",0
"166447",246355,"Mrs","Young","U","1800-01-01",0
"166448",246356,"Mrs","Colt","U","1800-01-01",0
"166449",246357,"Mrs","Hammersley","U","1800-01-01",0
"166450",246358,"nan","Daur","U","1800-01-01",0
"166451",246359,"L E","Baker","U","1800-01-01",0
"166452",246360,"E","Goff","U","1800-01-01",0
"166453",246361,"B H","White","U","1800-01-01",0
"166454",246362,"D H","Woolston","U","1800-01-01",0
"166455",246363,"Mrs E C","Simon","U","1800-01-01",0
"166456",246364,"A M","Edmunds","U","1800-01-01",0
"166457",246365,"Peggy","Dransfield","U","1800-01-01",0
"166458",246366,"T","Grover","U","1800-01-01",0
"166459",246367,"E C","Caldicott","U","1800-01-01",0
"166460",246368,"J O","Young","U","1800-01-01",0
"166461",246369,"D J","Thomson","U","1800-01-01",0
"166462",246370,"Mrs W H","Docking","U","1800-01-01",0
"166463",246371,"L A","Hill","U","1800-01-01",0
"166464",246372,"Mrs S H","Hooper","U","1800-01-01",0
"166465",246373,"S M","Hornsby","U","1800-01-01",0
"166466",246374,"M K","Leonard","U","1800-01-01",0
"166467",246375,"Mrs R L","Druitt","U","1800-01-01",0
"166468",246376,"DUPE Jean","Cushing","U","1800-01-01",0
"166469",246377,"Genevieve","Fox","U","1800-01-01",0
"166470",246378,"Katheryn","Fox","U","1800-01-01",0
"166471",246379,"nan","Schardt","U","1800-01-01",0
"166472",246380,"L","Gavoglio","U","1800-01-01",0
"166473",246381,"C","Cagni","U","1800-01-01",0
"166474",246382,"Maria Luisa","Guelpa","U","1800-01-01",0
"166475",246383,"Carmelita","Vigano","U","1800-01-01",0
"166476",246384,"M","Cogliolo","U","1800-01-01",0
"166477",246385,"Ana","Prada","U","1800-01-01",0
"166478",246386,"K","Smith","U","1800-01-01",0
"166479",246387,"J D","Stevens","U","1800-01-01",0
"166480",246388,"P I","Burt","U","1800-01-01",0
"166481",246389,"S","Peretti","U","1800-01-01",0
"166482",246390,"nan","Garcia","U","1800-01-01",0
"166483",246391,"nan","Colloridi","U","1800-01-01",0
"166484",246392,"Lina","Gadda","U","1800-01-01",0
"166485",246393,"B","Clerici","U","1800-01-01",0
"166486",246394,"nan","Beranger","U","1800-01-01",0
"166487",246395,"Gloria","Calder","U","1902-04-21",0
"166488",246396,"Edna","Da Costa","U","1800-01-01",0
"166489",246397,"D","Obrien","U","1800-01-01",0
"166490",246398,"Mrs J","Naylor","U","1800-01-01",0
"166491",246399,"Mrs F M","Inwood","U","1800-01-01",0
"166492",246400,"Mrs M C","Birchenough","U","1800-01-01",0
"166493",246401,"Mrs H M","Synge","U","1800-01-01",0
"166494",246402,"N W","Slater","U","1800-01-01",0
"166495",246403,"Mrs A M E","Graham","U","1800-01-01",0
"166496",246404,"M","Biggs","U","1800-01-01",0
"166497",246405,"L","Haupt","U","1800-01-01",0
"166498",246406,"J M","Cooper","U","1800-01-01",0
"166499",246407,"Mrs L","Owens","U","1800-01-01",0
"166500",246408,"W M","Abram","U","1800-01-01",0
"166501",246409,"Mrs W","Crawford","U","1800-01-01",0
"166502",246410,"A M B","Fisher","U","1800-01-01",0
"166503",246411,"Mrs E R","Lion","U","1800-01-01",0
"166504",246412,"Dorothy","Colpoys","U","1800-01-01",0
"166505",246413,"R B","James","U","1800-01-01",0
"166506",246414,"DUPE C M","Cronin","U","1800-01-01",0
"166507",246415,"DUPE Mrs Carl","Bendix","U","1800-01-01",0
"166508",246416,"Mrs","Drewitt","U","1800-01-01",0
"166509",246417,"Mrs C","Dennis","U","1800-01-01",0
"166510",246418,"P","Lancaster","U","1800-01-01",0
"166511",246419,"C","Sankey","U","1800-01-01",0
"166512",246420,"Mrs R L D","Edwards","U","1800-01-01",0
"166513",246421,"D","Pawson","U","1800-01-01",0
"166514",246422,"A M","Booth","U","1800-01-01",0
"166515",246423,"J S","Whittaker","U","1800-01-01",0
"166516",246424,"Hazel","Morrison Smith","U","1800-01-01",0
"166517",246425,"Mrs M","Horsley","U","1800-01-01",0
"166518",246426,"A E M","Clark","U","1800-01-01",0
"166519",246427,"Mrs E M S","Hemsted","U","1800-01-01",0
"166520",246428,"F","Tooth","U","1800-01-01",0
"166521",246429,"P","Boardman","U","1800-01-01",0
"166522",246430,"E M","Croger","U","1800-01-01",0
"166523",246431,"Mrs P N","Constable","U","1800-01-01",0
"166524",246432,"N","Bartlett","U","1800-01-01",0
"166525",246433,"M","Miller","U","1800-01-01",0
"166526",246434,"R M","Kerridge","U","1800-01-01",0
"166527",246435,"A","Lacy","U","1800-01-01",0
"166528",246436,"A E N","Willson","U","1800-01-01",0
"166529",246437,"A S","Gripper","U","1800-01-01",0
"166530",246438,"F G","Miller","U","1800-01-01",0
"166531",246439,"M E","Case","U","1800-01-01",0
"166532",246440,"Mrs H C","Allardice","U","1800-01-01",0
"166533",246441,"B","Neville","U","1800-01-01",0
"166534",246442,"M R","Cambrook","U","1800-01-01",0
"166535",246443,"Mrs Norval","Craig","U","1800-01-01",0
"166536",246444,"W","Hellman","U","1800-01-01",0
"166537",246445,"L","Belden","U","1800-01-01",0
"166538",246446,"Molly","Wood","U","1800-01-01",0
"166539",246447,"B","Kelsey","U","1800-01-01",0
"166540",246448,"Yvonne","Desnoyers","U","1800-01-01",0
"166541",246449,"Josephine","Sokolow","U","1800-01-01",0
"166542",246450,"H","Harrington","U","1800-01-01",0
"166543",246451,"E","Witt","U","1800-01-01",0
"166544",246452,"Mrs C W","Godfrey","U","1800-01-01",0
"166545",246453,"Mrs Cavis","Brown","U","1800-01-01",0
"166546",246454,"Mrs J H","King","U","1800-01-01",0
"166547",246455,"G","Locker","U","1800-01-01",0
"166548",246456,"nan","Thomas","U","1800-01-01",0
"166549",246457,"Mrs H","Ryland","U","1800-01-01",0
"166550",246458,"Sidonie","Aidinyan","U","1800-01-01",0
"166551",246459,"M","Lockley","U","1800-01-01",0
"166552",246460,"E O","Ellison","U","1800-01-01",0
"166553",246461,"W G","Garside","U","1800-01-01",0
"166554",246462,"Mrs","Stebbing","U","1800-01-01",0
"166555",246463,"E","Aitkin","U","1800-01-01",0
"166556",246464,"D","Craske","U","1800-01-01",0
"166557",246465,"J M","Hancock","U","1800-01-01",0
"166558",246466,"B","Burton","U","1800-01-01",0
"166559",246467,"O N","Man","U","1800-01-01",0
"166560",246468,"J M","Green","U","1800-01-01",0
"166561",246469,"M M","Johnson","U","1800-01-01",0
"166562",246470,"Mrs F H","Jarvis","U","1800-01-01",0
"166563",246471,"DUPE","Tardrew","U","1800-01-01",0
"166564",246472,"J","Gilroy","U","1800-01-01",0
"166565",246473,"Mrs F A","Arnold Forster","U","1800-01-01",0
"166566",246474,"Ema","Baraniakova","U","2002-11-04",0
"166567",246475,"Sara","Alba Verastegui","U","2006-09-25",0
"166568",246476,"Mariana Isabel","Higuita Barraza","U","2007-06-14",0
"166569",246477,"Maria Paula","Vargas Triana","U","2005-06-28",0
"166570",246478,"Miho","Kuramochi","U","1998-06-09",0
"166571",246479,"Camille","Moga","U","1993-12-04",0
"166572",246480,"Carolann","Delaunay","U","2004-05-26",0
"166573",246481,"Sahaja","Yamalapalli","U","2000-10-29",0
"166574",246482,"Terezia","Baraniakova","U","2002-11-04",0
"166575",246483,"Zuzana","Sopkova","U","2004-03-25",0
"166576",246484,"Liel Marlies","Rothensteiner","U","2005-01-25",0
"166577",246485,"Anastasia","Grechkina","U","2005-10-25",0
"166578",246486,"Gabriela","Miteva","U","2005-02-18",0
"166579",246487,"Megan","Kuninska","U","2005-04-18",0
"166580",246488,"Aleksandra","Mateva","U","2005-04-14",0
"166581",246489,"Alexa","Karatancheva","U","2007-09-03",0
"166582",246490,"Anastasia Aleksandra","Nikolova","U","2005-07-06",0
"166583",246491,"Liya","Pencheva","U","2004-09-30",0
"166584",246492,"Yoana","Moneva","U","2005-05-20",0
"166585",246493,"Elena Ruxandra","Bertea","U","2006-05-06",0
"166586",246494,"Lincy D","Valencia","U","2001-04-11",0
"166587",246495,"Dayra Andrea","Cely Baez","U","2004-07-24",0
"166588",246496,"Laura Sofia","Ramos Ramirez","U","2003-08-01",0
"166589",246497,"Laura Daniela","Arciniegas Patino","U","1997-08-29",0
"166590",246498,"Maria Paula ","Trujillo","U","2006-05-03",0
"166591",246499,"Manuela","Gomez Gomez","U","2004-04-20",0
"166592",246500,"Susana","Marino Hidalgo","U","2005-12-28",0
"166593",246501,"Maria Camila","Romero Vargas","U","2007-08-03",0
"166594",246502,"Kristyna","Dvorakova","U","2003-11-14",0
"166595",246503,"Lucie","Zasterova","U","2005-03-17",0
"166596",246504,"Karolina","Heiderova","U","2006-10-04",0
"166597",246505,"Mariia","Bogoslovskaia","U","2005-04-19",0
"166598",246506,"Rola Wael","Fathy","U","2004-07-06",0
"166599",246507,"Sandy","Sharaf","U","2005-04-20",0
"166600",246508,"Britney","Chiu","U","2004-02-27",0
"166601",246509,"Jana","Esmat","U","2005-08-11",0
"166602",246510,"Amina","El Hagrassy","U","2006-05-05",0
"166603",246511,"Jeannieross","Barcia Guquib","U","2005-05-07",0
"166604",246512,"Telma","Lorenzo Herreros","U","2004-08-18",0
"166605",246513,"Victoria","Conde Vendrell","U","2004-03-24",0
"166606",246514,"Perla","Conde Vendrell","U","2005-12-22",0
"166607",246515,"Emilie","Villemiane","U","2004-04-09",0
"166608",246516,"Georgina","Hays","U","2006-08-16",0
"166609",246517,"Elisa","Bourdeilletas","U","2006-03-01",0
"166610",246518,"Maelle","Leclercq","U","2004-01-19",0
"166611",246519,"Ranim","Rassil","U","2006-08-21",0
"166612",246520,"nan","De Oberschall","U","1800-01-01",0
"166613",246521,"S","Vaananen","U","1800-01-01",0
"166614",246522,"Mrs C A","Smellie","U","1800-01-01",0
"166615",246523,"M N","Cozens","U","1800-01-01",0
"166616",246524,"I F","Burman","U","1800-01-01",0
"166617",246525,"M","Beevor","U","1800-01-01",0
"166618",246526,"A","Howard","U","1800-01-01",0
"166619",246527,"Mrs H B","Harrison","U","1800-01-01",0
"166620",246528,"Mrs P","Munro","U","1800-01-01",0
"166621",246529,"A","Jones","U","1800-01-01",0
"166622",246530,"H M","Kirkham","U","1800-01-01",0
"166623",246531,"N","Hunt","U","1800-01-01",0
"166624",246532,"S","Macmahon","U","1800-01-01",0
"166625",246533,"B","Mayston","U","1800-01-01",0
"166626",246534,"K A","Eastwood","U","1800-01-01",0
"166627",246535,"C","Pattison","U","1800-01-01",0
"166628",246536,"I N","Hayward","U","1800-01-01",0
"166629",246537,"M A","Power","U","1800-01-01",0
"166630",246538,"N R","Jackson","U","1800-01-01",0
"166631",246539,"I","Aitchison","U","1800-01-01",0
"166632",246540,"F","Pedder","U","1800-01-01",0
"166633",246541,"E","Tullack","U","1800-01-01",0
"166634",246542,"Mrs D","Crawford","U","1800-01-01",0
"166635",246543,"E H","Hutchinson","U","1800-01-01",0
"166636",246544,"L","Turner","U","1800-01-01",0
"166637",246545,"L","Chapman","U","1800-01-01",0
"166638",246546,"Mrs E M","Buxton","U","1800-01-01",0
"166639",246547,"Gertrude","Eberson","U","1800-01-01",0
"166640",246548,"Maria","Bacon","U","1800-01-01",0
"166641",246549,"Jean","Laclergue","U","1800-01-01",0
"166642",246550,"Elsie","Jacobson","U","1800-01-01",0
"166643",246551,"Dorothy","Wallace","U","1800-01-01",0
"166644",246552,"Evelyn","Letts","U","1800-01-01",0
"166645",246553,"Mrs H","Vandal","U","1800-01-01",0
"166646",246554,"Mrs S A","Bostwick","U","1800-01-01",0
"166647",246555,"Henrietta","Hoskinson","U","1800-01-01",0
"166648",246556,"Helen","Bristow","U","1800-01-01",0
"166649",246557,"Ann","Cummings","U","1800-01-01",0
"166650",246558,"Muriel","Vintschger","U","1800-01-01",0
"166651",246559,"Ann","Dewitt","U","1800-01-01",0
"166652",246560,"Grace","Mccullum","U","1800-01-01",0
